euclidean_distance,cosine_distance,avg_text_distance,num_null_vals,id,time
22.427738760968623,0.8873178489988179,0.4873015873015873,4,2880,18.882620334625244
22.51314266944574,0.8622713269808474,,11,2937,12.38603687286377
18.307320666594425,0.3053109168383239,0.675595238095238,7,8692,12.10035753250122
18.933429490627155,0.3881458294714778,0.2558641975308642,2,5805,12.035503625869753
19.03602900439524,0.3292882055938197,0.7226190476190476,7,9295,19.156149864196777
20.804967487122955,0.5840610569246494,0.2594017094017094,2,4153,17.970606565475464
17.281776083224297,0.3085274039408968,0.75,8,9040,15.43416666984558
22.309275900387835,0.8573908597269432,0.4809197012138189,1,6369,12.046405553817747
25.246083502406545,1.0145551966644182,0.2759527643585614,2,3332,7.334086656570435
23.25104027328088,0.9639569675735664,0.3485958485958486,2,612,14.199883937835692
24.244212422244264,0.8771268291345489,0.4947160682454801,0,2807,11.156063318252563
22.73812321297666,0.8878904463464836,0.512936507936508,1,7779,19.744083642959595
17.637551117493725,0.2735643798917543,0.463023088023088,0,3785,10.222451210021973
24.38347150258706,0.8093006274522975,0.4027777777777778,2,7081,11.753183364868164
16.4929146667813,0.2576003962514475,0.3387566137566137,2,1854,17.60739517211914
26.33223665376404,1.0761342841521684,0.3823809523809524,1,4905,19.36486554145813
16.478106361810493,0.5983282196107528,0.2391534391534392,2,667,14.06525206565857
23.945864466902663,1.0293616445069758,0.5512835118098276,0,2464,6.198015213012695
24.56482955492548,0.9472847084928048,0.3943277310924369,1,2929,13.78898572921753
21.221341249774163,0.4537585749868928,0.7252992105933282,0,2782,17.88990831375122
23.084777725907,0.7878303201762843,0.4082142857142857,1,181,8.867400407791138
23.53950536185024,0.9761921026510724,0.4595912439049693,2,6642,17.45729923248291
28.23322942445084,0.9705171725548049,0.3605379188712522,2,1,9.938321113586426
17.58854326599117,0.2801989964086229,,11,9290,14.79951310157776
29.990876303005525,1.1736036681580284,,11,7578,13.426929473876951
24.74805734020968,1.0354180232470482,0.4216269841269841,2,10046,16.502628803253174
26.29999416043939,1.0169126347701998,0.4791170634920635,3,4128,11.007637977600098
24.598738839695947,1.013431252967631,0.1666993464052287,1,3670,11.123568773269652
22.80738332425524,0.7890993299385196,0.2274999999999999,1,3422,11.70323085784912
24.09151480835376,0.7884185154122392,0.4482768865121807,0,8216,11.50237274169922
25.16296324942113,1.139079423432904,0.0666666666666666,8,9181,18.000977754592896
24.9943902394599,0.9452529114802586,0.465595238095238,1,268,13.98578715324402
29.89302446080477,1.164944121959372,0.3971470342522974,1,7600,11.51229977607727
17.660368681378838,0.2819287019509621,0.480976430976431,5,1603,12.064180135726929
18.517913607272423,0.3052094542482469,0.5676470588235294,4,5512,9.814405918121338
14.453724400534464,0.251221056919229,0.7347222222222222,5,3272,16.7332181930542
24.7406582615641,0.8341749895269732,0.375,2,8744,17.23242211341858
17.820756575218372,0.282706364478449,0.5795414462081128,2,4407,11.26597261428833
25.362137066692743,0.9778156795782464,0.529673721340388,2,6446,19.195890426635746
16.977831666061054,0.2448036210179921,0.5247041847041847,1,2088,11.850600242614746
20.408475883255253,0.3962703205098721,0.3981481481481481,2,1058,16.728952169418335
15.13961535633631,0.2044694821531385,0.3,5,5230,9.617860555648804
26.28106743024131,0.965755159830354,0.3666666666666666,6,5239,23.2424373626709
21.30374373458806,0.6666561797268321,0.2861552028218695,2,2079,11.18608808517456
21.38561764806976,0.8891615802424594,0.4625992063492063,3,4125,11.79887318611145
23.36862379144441,0.7461382944507833,0.4001086956521739,1,6318,11.01466941833496
25.0611008724168,0.9758635429944336,0.4698412698412698,7,9177,12.451130628585815
19.31880158821133,0.6801683107743883,0.4415584415584415,7,4310,16.038362741470337
27.166362745811963,1.1068380490563632,0.3125,3,6817,10.197952032089232
21.929847423054422,0.7288203980075592,0.464811939268461,3,1446,13.171195030212402
23.380122027181,0.950233052755699,0.3105988455988456,1,3896,14.058213472366331
17.160322461811887,0.2886292580083265,0.4749808429118774,1,9397,6.64313817024231
16.559656763667313,0.2503221308323435,0.4164671929377811,0,8443,9.978679180145264
27.00419601811584,1.0054877336764634,,11,4883,13.047648191452026
25.139295888965343,0.966845159891698,0.3137012987012987,1,545,25.955684661865234
