euclidean_distance,cosine_distance,avg_text_distance,num_null_vals,id,time
23.50956917562586,0.5046578860409948,0.1481481481481481,0,2880,19.3281192779541
25.4291079148121,1.063430677534836,0.0445075757575757,1,2937,11.21284556388855
22.74077497862169,0.9087610212099236,0.15625,1,8692,19.58615732192993
24.838421577166745,0.9000063979591788,0.078030303030303,1,5805,10.457204341888428
17.18610403753772,0.2576076242596288,0.8333333333333333,7,9295,21.3475353717804
25.801674567744776,0.9470123980851516,0.3511784511784512,0,4153,20.54806876182556
30.647844804193184,1.1941281720729302,0.2277777777777778,0,9040,24.81251549720764
26.49564543259688,0.7846590784846084,0.1203703703703703,0,6369,11.624805927276611
23.538284433133647,1.011218870780869,0.071043771043771,0,3332,12.608750343322754
25.76677029075909,1.026984644541859,0.0852974186307519,0,612,13.35877513885498
16.198864558596778,0.238495870470627,0.075,5,2807,13.599054098129272
27.6786644611058,0.915943811512162,0.1306818181818181,1,7779,10.74233889579773
33.69846015191578,1.1836507728630068,0.2074314574314574,2,3785,11.227730989456177
19.334024666105822,0.3573882969626079,0.4742733457019171,2,7081,16.324019193649292
16.90588393094584,0.2388178331088684,0.543939393939394,3,1854,10.297477722167969
14.199336416411471,0.1889420171993981,0.4834455667789001,0,4905,21.33670711517334
26.26137318774855,1.0905808767766665,0.0606060606060606,2,667,26.858898401260376
20.217822883047187,0.7824961869952257,0.123715790382457,0,2464,11.312737941741943
20.468243397023027,0.4179292582467951,0.607638888888889,1,2929,10.939404726028442
17.699290494003066,0.3532156957253602,0.0545454545454545,2,2782,12.752382040023804
18.43413135863788,0.2910921311543417,0.1363636363636363,1,181,11.969886541366575
24.366728268200664,1.0638009300756126,0.2083333333333333,1,6642,23.150484323501587
25.969338721432827,0.8525873732280507,0.1951388888888889,1,1,10.71203327178955
24.51061487201668,0.997734925404796,0.2333052749719416,0,9290,13.26475214958191
22.853751307312965,0.8353849572882861,0.0871212121212121,1,7578,9.798713207244871
18.79823154429588,0.3516315457607175,0.5625,1,10046,14.0446195602417
14.403071225785872,0.2085303638683985,0.1833333333333333,4,4128,23.283551931381226
24.83391603420717,0.9551264870528464,0.1333333333333333,0,3670,14.575434684753418
23.456113201526698,0.9160290140561298,0.162310606060606,1,3422,13.928277015686035
16.226440428165297,0.219130981761257,0.0,8,8216,12.76747226715088
16.9123255164565,0.8130935945091373,,9,9181,24.07693362236023
19.78975327567876,0.927561884591754,0.1309867216117216,1,268,10.563504934310911
16.433688411183194,0.2743685955811848,0.111672278338945,0,7600,23.437321662902832
21.48743088314252,0.9046799529907338,0.168560606060606,1,1603,23.59476852416992
21.88339611875231,0.8124548397530649,0.3508417508417508,0,5512,11.436550378799438
23.95651667757591,0.8403516448060255,0.3854166666666667,1,3272,11.293496370315552
21.065368470381607,0.946503648574721,0.0777777777777777,0,8744,20.31170868873596
24.47456546884601,1.0131111428184196,0.0974025974025974,2,4407,12.1915180683136
22.902139378040783,0.8334084004260873,0.3121212121212121,1,6446,15.079349756240845
17.004552968426,0.2330264044432272,0.1222222222222222,0,2088,21.16505694389344
24.28592628286148,0.8188255662162052,0.1461247086247086,1,1058,22.39918327331543
26.838324383230944,1.101816963407302,0.0862914862914863,2,5230,10.020400047302246
26.970975836730087,1.028228102260881,0.1333333333333333,0,5239,19.065571069717407
25.84655359983756,0.9835547710363988,0.284090909090909,0,2079,9.934489011764526
24.980524089393256,0.958744993832306,0.3013468013468013,3,4125,18.633068561553955
25.38866169971069,0.9961568405820724,0.1318948412698412,1,6318,11.256176948547363
23.071265297316494,0.8849659973173498,0.1821548821548821,0,9177,15.709612369537354
23.21997405828527,1.1712547494733103,0.0477272727272727,1,4310,21.76795196533203
25.309826393006613,0.8876148467248712,0.0555555555555555,0,6817,12.1150221824646
21.71251035525501,0.7028036687741884,0.0606060606060606,3,1446,19.570156812667847
23.345680579366977,0.4409451696788241,0.2777777777777778,0,3896,17.90763831138611
13.944602046821291,0.4953984217016554,0.0798611111111111,1,9397,7.791659116744995
26.111690241867844,1.1761426616771038,0.043560606060606,1,8443,10.522824048995972
18.8346649595208,0.3197134436699962,0.3726495726495726,2,4883,10.641921043395996
21.595280966099807,0.4483530553287809,0.3286616161616162,1,545,21.05372667312622
18.723837151724467,0.3567371876375353,0.2557442557442558,2,10144,16.167744398117065
23.82987248186178,0.886250533664887,0.1237824675324675,1,2879,12.804351568222046
18.04786937636192,0.3293558462204037,0.6502525252525253,3,6204,17.839805364608765
16.194200338996033,0.363543839779074,0.122053872053872,0,6880,17.700296640396118
20.914107613613304,0.7107717395419662,0.0558641975308642,0,3316,14.933528184890749
17.741248884924993,0.3027054227691046,0.4858585858585859,3,1499,20.327710390090942
26.91932092319556,1.1720033170397803,0.2864197530864198,0,1539,16.84150981903076
23.20775868497551,1.0525612709505905,0.0866679616679616,0,3629,12.098822355270386
16.640035312485548,0.2658767977633651,0.4111111111111111,7,3046,10.561696529388428
15.50134175312994,0.2067361907363152,0.4997194163860829,0,3792,20.43855047225952
22.522076442822,0.8633674771928698,0.0454545454545454,1,1175,20.25641918182373
15.086791993783663,0.228108832892362,0.1636363636363636,3,5300,12.280268907546995
16.07090480287807,0.2563586206860255,0.5,8,4627,17.06872868537903
18.04831920417801,0.2961344155637755,0.162037037037037,0,3403,11.211432218551636
19.885874030512724,0.3424809687025385,0.1578733766233766,1,9289,23.811989068984985
23.86601684098828,0.6866505123880822,0.1014223871366728,2,5604,25.438239574432373
24.409760716720427,1.088790402529178,0.0333333333333333,1,7880,10.309603452682495
20.570258637404592,0.4300855148299884,0.7646645021645022,1,266,10.22005009651184
24.867313846310704,0.7694820888339381,0.2813131313131313,0,640,11.636305332183838
23.197699369586328,1.0602341476461574,0.134185606060606,1,184,11.2552969455719
23.199688811654163,0.9705581220912178,0.0378787878787878,0,13,14.524690866470335
20.21601674747104,0.7907626363810557,0.256974506974507,0,8671,13.649878025054932
23.83357747185321,0.6995709533185179,0.099084249084249,2,6625,13.248234033584597
23.46319563257394,0.6969391372783369,0.0589225589225589,0,3286,16.578354835510254
28.54652558703951,1.1827189416493245,0.106060606060606,1,9642,19.78766131401062
30.49428903783861,1.1584433618398131,0.0724466891133557,0,2192,19.726558208465576
24.425007857752373,1.0212919399577849,0.2361111111111111,0,4385,17.187158346176147
26.02827504435247,1.045021697306895,0.196969696969697,3,5127,12.474517107009888
26.81623972193485,0.9308134014027956,0.1497159090909091,1,6145,11.646300554275513
12.1505802313966,0.1557557549555807,0.8388888888888889,7,5689,19.560749292373657
26.65227831450692,1.0445206008903651,0.0634469696969697,1,5578,7.1389453411102295
23.02389149037682,1.019811912154061,0.1084956709956709,1,5472,15.998851776123049
25.564796275639267,1.098219527785583,0.2020833333333333,1,6622,10.401932954788208
23.938410362673828,0.9462625112855207,0.2212121212121212,0,4915,14.506187200546265
25.46922350555981,1.140207818045999,0.234006734006734,0,4876,15.450536727905272
26.68111196449348,0.8909532887653143,0.123063973063973,0,7399,13.133169651031494
25.09077195519487,1.0180031668909164,0.0479797979797979,0,4960,10.552733659744264
25.56046582686062,1.0591555827040249,0.0604938271604938,0,2410,18.92066097259521
27.116638742564188,1.0095892907605062,0.231060606060606,1,4262,13.742796182632446
18.51204943109352,0.3222565936950357,0.0602272727272727,1,6530,23.372605085372925
12.841337794472832,0.5793135252429203,,9,5927,16.280131578445435
23.69561314758794,0.8287602612174839,0.1364197530864197,0,8289,14.77452826499939
24.09428392363823,0.9984559978273556,0.1415824915824916,0,6746,9.10214066505432
22.958892422414635,0.6607767161942452,0.4850378787878788,1,4988,10.42168951034546
19.280250009779213,0.3689439070543676,0.1051346801346801,0,7191,14.578364372253418
25.095525560153494,0.8670574716241141,0.4697530864197531,0,273,16.680761575698853
22.96552340290587,0.8862400216230667,0.043560606060606,1,4323,11.282119035720823
16.1586379102357,0.3005473590242625,0.2516273849607182,0,1946,14.235799074172974
17.8805036805935,0.3066769401013427,0.7156565656565657,3,5794,23.85316014289856
23.89057957854748,1.123874394372502,0.0896464646464646,0,8833,11.536721229553224
27.58391588582636,1.1156124119554307,0.1123802123802123,0,4929,9.97432541847229
22.781562889160227,0.8769667095864997,0.2224466891133558,0,3325,19.5395143032074
15.401031625594324,0.2160098589052571,,9,4731,11.93040895462036
21.64995313222686,0.796333665979795,0.2112794612794612,0,9474,21.03924250602722
24.638672917049345,1.1337084529310564,0.179040404040404,1,5950,17.523385047912598
21.925008478909938,0.735659998550325,0.0894660894660894,2,821,11.478970766067505
19.08515130787476,0.3461688811340856,0.0458333333333333,1,7256,14.8734130859375
17.844743590085717,0.324365708682348,0.3113636363636364,1,6802,13.685351610183716
22.15385539661036,0.7730870245757556,0.1757575757575757,0,4887,13.290497541427612
19.36976999010067,0.7084796431305874,0.2264309764309764,0,2678,21.2961163520813
16.265291274217738,0.2563494919304421,0.2093073593073593,2,6938,11.621263027191162
20.2671448222808,0.6603858613610816,0.2395743145743145,0,9605,17.755321264266968
18.624929916241967,0.3199186701526708,0.5516666666666667,4,4500,15.369025468826294
21.017640741173715,0.3931323551165631,1.0,8,3705,18.51499629020691
25.77096466081804,0.9886276743933492,0.0738636363636363,1,999,10.589036226272585
16.67690259632887,0.2442041617889166,0.0643939393939393,1,6892,10.815319776535034
24.54382384394807,0.8766524290751332,0.3392015392015391,0,7541,16.81399178504944
22.636108155824253,0.7561241787166229,0.2290313852813852,1,4225,10.952053546905518
24.011562836630706,0.9999089120548827,0.0618444055944056,1,206,13.80184292793274
26.141674512652138,1.1032368960224752,0.0477272727272727,1,7018,15.379821538925173
22.399960869404094,1.018346436548026,0.1903409090909091,1,4963,24.75158452987671
16.122322994631727,0.2346111932884035,0.8472222222222222,6,59,12.084538221359251
28.20210541783545,0.9121687629491546,0.0387205387205387,0,167,16.598575592041016
22.92655466731033,0.9423349054352012,0.0625,1,7222,21.47430205345153
15.254998646024742,0.2201270708617086,0.3728956228956228,0,5173,19.84507966041565
25.848752915490536,0.8998262725508606,0.0694444444444444,0,6679,14.341137409210203
17.1654538373419,0.2779484777519225,0.3293490460157127,0,5609,12.76427173614502
15.03677107396913,0.2124955230405297,0.1830357142857143,1,2522,24.30407214164734
22.779438816223525,0.825153828541443,0.125,1,8593,11.619138717651367
16.74281490680127,0.2570629005718302,0.1303661616161616,1,3602,10.728759288787842
22.888853745393,0.9450146668932748,0.1849747474747475,1,1278,17.69287943840027
27.42454946852018,1.207269489933582,0.1589743589743589,0,5026,19.111619472503666
20.525213783189173,0.3916543935220256,0.6084748584748585,2,5151,14.653660774230955
23.59873539372669,0.8279441229002278,0.2285353535353535,3,4152,12.482439756393433
16.679824859043595,0.3281783713613044,0.0599747474747474,1,7624,16.819504499435425
26.38300154391508,1.0296548755926151,0.0505050505050505,0,5787,13.53899335861206
19.05763241329307,0.3817906182497951,0.4099326599326599,0,5777,10.67515468597412
13.0987865092169,0.1775532234876856,0.1040313852813852,1,8776,19.351884841918945
