euclidean_distance,cosine_distance,avg_text_distance,num_null_vals,id,time
31.720240720760707,0.9144134486801758,0.7486928104575162,6,2880,19.283568859100345
28.33918391472472,1.08086991042658,,11,2937,13.46349024772644
24.73714109699981,0.9522287923986154,0.6935626102292769,2,8692,12.82329797744751
26.43458461049944,0.7632478920437664,0.6706349206349207,1,5805,19.740842580795288
35.64684110657485,1.1247201978545565,0.7371882086167799,4,9295,8.439115762710571
25.54794719116431,1.137429002576706,0.736969696969697,6,4153,10.613889694213867
11.898486764244108,0.4883108388541934,0.6710188060731538,3,9040,13.638365983963013
26.33980889903971,1.0479832371194755,0.8071117335823218,2,6369,19.06347894668579
28.76077290154232,0.8033711933879574,0.6436134453781512,1,3332,16.092630624771118
34.70370622199398,1.060006297811407,0.6751515151515152,1,612,8.892917156219482
26.60090076350445,0.8867643934063091,0.772142857142857,1,2807,11.87010645866394
23.256660797330586,0.9217024217615796,0.6921957671957673,2,7779,11.038368225097656
36.11003215196905,1.2488488593311855,0.7735031512605042,3,3785,12.37609601020813
23.06503317945026,0.91499196170747,0.7662257495590828,2,7081,18.388354539871216
28.63044527887224,1.1566466489846872,0.7087301587301587,2,1854,13.00175166130066
25.83359344678064,1.0471254048342504,0.7661624649859944,1,4905,14.341299772262571
24.250884983313696,0.7688055387738547,0.7371428571428571,1,667,11.961985349655151
24.23422917924182,1.0022498766532977,0.7911663216011042,4,2464,16.973735809326172
25.434619359763268,0.9905867251172052,0.76,6,2929,9.780292749404907
33.039084594773016,1.06294900161466,0.7974837662337662,3,2782,15.599877834320068
23.96139246987443,1.018799975430714,0.7980158730158731,4,181,17.4443097114563
24.03966149413219,0.7271474626780079,0.7404761904761904,2,6642,12.240290403366089
26.87984734356037,1.067228866303246,0.7022222222222222,1,1,9.16173243522644
23.801419568948813,0.952268125746691,0.7937229437229437,0,9290,10.602906703948976
35.03541226973399,1.0407967259599822,0.714484126984127,1,7578,17.54369044303894
22.49830961232956,0.8525236353248908,0.7868567939996512,4,10046,10.80809473991394
25.16764085434017,0.5847681056040857,0.6402998236331569,2,4128,12.315556526184082
24.673419832954576,0.9834787244019212,,11,3670,18.284513473510746
20.748404872321107,0.939748901883262,0.7157142857142856,1,3422,19.07204508781433
24.526444916092743,1.009269932596745,0.7154487179487179,1,8216,9.630083560943604
22.310025088662787,0.6166616962960423,0.7191378669639539,2,9181,7.97178316116333
29.29946303034956,0.8613868203482713,0.6827777777777777,1,268,19.92119574546814
22.822237667860207,0.961339673955976,0.6598350451291627,2,7600,19.544134616851807
19.31176495770743,0.7196563621360872,0.7360738027404694,2,1603,13.234872817993164
24.065301057259592,0.9010753338476322,0.769753086419753,2,5512,15.629322528839111
30.2340431793424,0.8840281526546437,0.8100373482726423,4,3272,6.890692949295044
28.744648658174825,0.8961498982539848,0.6134920634920635,2,8744,21.16733479499817
12.512168877857665,0.5468392011506416,0.770436507936508,5,4407,11.791627168655396
24.2433061222412,0.8334082143114825,0.8142857142857142,3,6446,13.006033897399902
27.62691720134928,0.9559581953943924,,11,2088,10.844661951065063
33.0372476693832,0.9948233238340282,0.6677083333333333,3,1058,9.78668451309204
18.71184192231231,0.4653267689663517,0.8320707070707072,0,5230,18.64063835144043
32.40619991774819,1.2248639282130895,0.6749999999999999,3,5239,12.692087650299072
28.627955399908675,0.8520337532857064,0.7214285714285713,2,2079,12.756749868392944
23.19404330256497,0.7868902906419502,0.7076923076923076,2,4125,10.209255695343018
32.58723520395176,1.0454908695022709,0.7232804232804232,2,6318,17.848501443862915
26.65999398893685,0.8713650991982658,,11,9177,13.247471332550049
21.654995723805847,0.7658723412046036,,11,4310,11.8992600440979
24.53727389418134,0.9252922882307144,0.7404761904761905,4,6817,13.76591944694519
25.27923574137885,0.8831838303125127,0.7766369047619047,3,1446,16.444332122802734
38.32271872316288,1.2212036972170237,0.7106150793650793,1,3896,15.873456001281738
29.43305816660964,0.8006098045466572,0.6984920634920635,1,9397,7.395567655563354
18.495447903616288,0.8313612293077717,0.7612874779541445,2,8443,19.230604887008667
22.77836488205585,0.8584846303831051,0.7624999999999998,5,4883,24.967074871063232
21.77692497472731,1.027942571883239,0.7787091696182604,0,545,10.906442880630491
27.71617589301172,1.059565072151842,0.7255799755799756,2,10144,16.41997480392456
30.941538603219733,0.9213710249295048,0.7178571428571427,1,2879,11.620371103286743
28.26884108144916,1.1543890371638996,0.8033333333333335,1,6204,22.94289231300354
33.23984944350244,1.0416248982429257,0.7638095238095238,1,6880,21.874825477600098
22.719580856464027,0.7721150789207285,0.7163690476190476,3,3316,25.44257378578186
33.77403639660078,1.0839074696854831,0.7556051587301587,3,1499,8.67302918434143
26.591319558910712,1.0434428880328634,,11,1539,18.234132528305054
30.95129710396045,0.9794660292430896,0.8055555555555555,5,3629,16.57245373725891
24.892461345286343,0.999751154219528,,11,3046,12.842393636703491
33.718001210202004,1.0497830307841212,0.7658225108225108,1,3792,15.926326274871826
25.42391334196454,1.010356368215349,1.0,10,1175,22.186096668243408
23.85988539496975,0.8505807094474247,0.7916666666666666,3,5300,24.02155423164368
21.901174228237096,0.8184179789251076,0.7220238095238096,3,4627,11.549654722213743
26.714035427267508,1.2519082700156847,0.7314285714285714,1,3403,15.01748013496399
23.73746074708248,0.9277580234941488,0.7386243386243385,2,9289,12.660833358764648
29.7159529352658,0.8141378907358101,0.7916666666666667,2,5604,11.854159355163574
24.3178194966404,0.8938841024691001,0.7786507936507936,1,7880,13.670634269714355
11.42119505767968,0.4883427957496808,0.6978354978354978,4,266,18.22953653335572
29.85537066798457,0.9278377631140224,0.6660714285714286,3,640,18.42532157897949
23.27406233570141,0.7794928525880707,0.687037037037037,2,184,15.100244760513306
33.22088911533731,0.98573166694042,0.732010582010582,2,13,16.3308687210083
27.47809453481688,0.7167347667388804,0.777922077922078,0,8671,14.342061281204224
32.84672929745743,1.0158379428415838,0.7061224489795918,4,6625,16.361926555633545
23.307492982663124,0.6015861036460536,0.7657291666666668,1,3286,11.92722773551941
35.52761718328797,1.1573144467084822,0.6563095238095238,1,9642,11.866033792495728
21.616995000125275,0.9114200150697972,0.7988095238095239,4,2192,16.886854648590088
25.732212833521928,0.8438302608860471,0.662983312983313,2,4385,19.50310778617859
24.225562970605857,1.0347008750088875,0.6734567901234567,2,5127,19.2314088344574
31.65672697304877,0.853461582068362,0.700187969924812,1,6145,11.23381280899048
26.369760184998142,1.1875583977013675,0.7022817460317461,3,5689,8.983348369598389
22.398493953887584,0.8114664439208611,0.7427579365079365,3,5578,9.70703673362732
27.61425675868089,0.8665213105820323,0.6514005602240895,1,5472,15.746822834014893
24.69394049830764,0.782987044564857,0.7033496732026143,3,6622,14.728123903274536
22.678023047389928,1.062033047772518,0.6317460317460316,3,4915,13.24871015548706
24.347738373250483,1.1654174336928924,0.8047058823529412,6,4876,11.052575826644896
23.0378931562368,0.7151090224219361,0.8366666666666667,6,7399,11.12723708152771
23.490397510921778,0.8604067445370969,0.792893217893218,1,4960,13.24778151512146
16.394156125151575,0.4406227656416921,0.8450396825396825,3,2410,13.823875427246094
24.714907379759268,0.8984173180467967,0.779733893557423,1,4262,9.88399577140808
25.72997138207248,0.9425026804257548,0.8015914786967417,1,6530,13.630942583084106
24.762457952843448,0.8600342466528734,0.7535714285714284,0,5927,20.20599937438965
24.266779220938137,0.976180567550288,0.7638888888888888,9,8289,10.392332077026367
23.230073956517515,0.9546438978588262,0.7124027388733271,2,6746,16.752047061920166
31.23980687136758,0.8303355668467648,0.679326923076923,3,4988,9.636536121368408
25.45060769028195,1.041495470792955,0.708452380952381,1,7191,13.891463041305542
33.95083857511029,0.9483929358957376,0.7260714285714285,1,273,10.814894437789915
20.23893908999668,0.6005341801270616,0.7781240981240981,0,4323,15.05492615699768
24.650088060757,1.0462952336465758,0.6796536796536796,1,1946,12.129492044448853
32.667872885910135,0.92779949943909,0.8188174603174602,1,5794,17.90159320831299
25.36732290358976,1.0664593219991816,0.6624950806768988,0,8833,11.142547607421877
28.05580591572461,0.968263969844072,0.7581746031746033,1,4929,9.50770092010498
24.73769293112758,0.8960637906552894,0.6695238095238096,6,3325,12.885608911514282
23.667791201402565,0.7292706291351526,0.8081168831168831,0,4731,16.80172610282898
24.146922544986488,0.8533233995963453,0.7588533834586466,1,9474,9.915249824523926
24.99640403599013,0.9089174722501258,0.7910991636798088,2,5950,14.856603384017944
33.58694490552384,1.0273673742556737,0.6926086259419592,2,821,16.39677381515503
24.321716912106847,0.992792216738994,0.7470588235294118,5,7256,17.71173119544983
29.317075432487115,1.0141682205488185,0.6744268077601411,2,6802,10.170790433883669
23.47512216559593,0.7177667327673106,0.6619518162996424,0,4887,20.84512710571289
24.30527505675757,0.7931922600752332,0.8178571428571427,5,2678,13.161609649658203
34.374337499206455,1.0857689832496935,0.6686417748917749,3,6938,9.482060432434082
22.90708966537108,0.8134830299056176,0.8177106227106228,1,9605,13.133322715759276
26.30651248778841,0.9975391595191692,0.7925595238095239,3,4500,11.91888976097107
23.69624569201013,0.9807893692032104,0.7592261904761904,3,3705,11.279124975204468
21.923075081565106,0.7614626925788722,0.8162103174603175,1,999,14.9181969165802
25.905439406384456,0.6587334765253949,0.8551020408163266,4,6892,17.169636964797974
23.46559121394908,1.0217553890401747,0.7986557302346775,0,7541,11.013335943222046
23.64654005240602,0.9205342317705988,0.7833333333333333,7,4225,16.280996322631836
32.01423060881207,1.0067560215624098,0.8108024691358025,2,206,17.621710300445557
25.01075575766995,0.8747771519775074,0.69421768707483,4,7018,10.32443118095398
22.87589261389863,0.7562554451996699,0.7044642857142858,3,4963,18.209219694137573
21.39253379003334,1.0132000294627144,0.7745401966454597,1,59,8.750295162200928
25.30707505456402,0.6221609627877994,0.7071280686187518,4,167,22.37313151359558
28.885609716874967,1.000628180235648,0.8308488612836439,4,7222,11.446300983428957
23.44472860690114,0.9741474602076976,0.7379878267096311,4,5173,14.216651916503906
25.71363482027004,0.7243517955653707,0.7566402116402116,1,6679,10.933173179626465
25.87233418702204,0.8034441851676224,0.731657848324515,2,5609,17.04421830177307
21.293622297080937,0.7472707510342456,0.7775324675324675,1,2522,8.16577672958374
