dist,tps%,fns%,tns%,fps%,accuracy,f1_score,precision,recall
12.36925502851443,16.666666666666664,83.33333333333334,87.91208791208791,12.087912087912088,0.7024793388429752,0.21739130434782608,0.3125,0.16666666666666666
15.672236699088714,33.33333333333333,66.66666666666666,81.31868131868131,18.681318681318682,0.6942148760330579,0.3508771929824561,0.37037037037037035,0.3333333333333333
18.975218369663,60.0,40.0,63.73626373626373,36.26373626373626,0.628099173553719,0.4444444444444445,0.35294117647058826,0.6
9.06627335794015,13.333333333333334,86.66666666666667,89.01098901098901,10.989010989010989,0.7024793388429752,0.18181818181818182,0.2857142857142857,0.13333333333333333
22.27820004023728,73.33333333333333,26.666666666666668,48.35164835164835,51.64835164835166,0.5454545454545454,0.4444444444444444,0.3188405797101449,0.7333333333333333
